question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q010,E,Movie titles,1,Edward Scissorhands,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q010,E,Movie titles,2,Eternal Sunshine of the Spotless Mind,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q010,E,Movie titles,3,Eternal Sunshine of the Spotless Mind,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q010,E,Movie titles,4,Eternal Sunshine of the Spotless Mind,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q011,F,Fish,0,Flounder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q011,F,Fish,1,Flounder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q011,F,Fish,2,Flounder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q011,F,Fish,3,Flounder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q011,F,Fish,4,Flounder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q012,F,Things in a backpack,0,Folder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q012,F,Things in a backpack,1,Folder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q012,F,Things in a backpack,2,Fleece,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q012,F,Things in a backpack,3,Files,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q012,F,Things in a backpack,4,Folder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q013,G,U.S. states,0,Georgia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q013,G,U.S. states,1,Georgia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q013,G,U.S. states,2,Georgia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q013,G,U.S. states,3,Georgia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q013,G,U.S. states,4,Georgia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q014,G,Foods,0,Garlic,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q014,G,Foods,1,Grapes,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q014,G,Foods,2,Guacamole,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q014,G,Foods,3,Grapes,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q014,G,Foods,4,Garlic,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q015,H,Famous scientists,0,Henrietta Leavitt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q015,H,Famous scientists,1,Harald Ure,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q015,H,Famous scientists,2,Herschel,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q015,H,Famous scientists,3,Henry David Thoreau,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q015,H,Famous scientists,4,Hippocrates,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q016,H,Things at the beach,0,Horseshoe,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q016,H,Things at the beach,1,Horseshoe,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q016,H,Things at the beach,2,Hammock,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q016,H,Things at the beach,3,Harbor,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q016,H,Things at the beach,4,Harbor,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q017,I,Cities,0,Ithaca,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q017,I,Cities,1,Istanbul,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q017,I,Cities,2,Istanbul,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q017,I,Cities,3,Indianapolis,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q017,I,Cities,4,Indianapolis,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q018,I,Things in a classroom,0,Instrument,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q018,I,Things in a classroom,1,Illustrations,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q018,I,Things in a classroom,2,Internet connection,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q018,I,Things in a classroom,3,Idea boards,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q018,I,Things in a classroom,4,Ink,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q019,J,Car brands,0,Jaguar,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q019,J,Car brands,1,Jaguar,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q019,J,Car brands,2,Jaguar,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q019,J,Car brands,3,Jaguar,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q019,J,Car brands,4,Jaguar,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q020,J,Video game titles,0,Jagged Alliance 2,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q020,J,Video game titles,1,joust,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q020,J,Video game titles,2,Jurassic Park: The Game,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q020,J,Video game titles,3,Jetpack Joyride,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q020,J,Video game titles,4,Journey,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q021,K,Superheroes,0,Kang the Conqueror,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q021,K,Superheroes,1,Kinetic Man,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q021,K,Superheroes,2,"King Leopard

Superhero in comics but is most well known for character appearances at",llama3.2:3b,llama_opt_20,2.0,40,baseline
Q021,K,Superheroes,3,Kid Flash,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q021,K,Superheroes,4,Kevin,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q022,K,Things in a grocery store,0,Kettle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q022,K,Things in a grocery store,1,kettlecorn,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q022,K,Things in a grocery store,2,Kettle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q022,K,Things in a grocery store,3,Ketchup,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q022,K,Things in a grocery store,4,ketchup,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q023,L,Dog breeds,0,Labrador Retriever,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q023,L,Dog breeds,1,Labrador Retriever,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q023,L,Dog breeds,2,Labrador,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q023,L,Dog breeds,3,Labrador,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q023,L,Dog breeds,4,Labrador,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q024,L,Books,0,Little Women,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q024,L,Books,1,Lord of the Rings,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q024,L,Books,2,Lost David and Goliath,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q024,L,Books,3,Little Women,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q024,L,Books,4,Lord of the Rings,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q025,M,Languages,0,Malay,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q025,M,Languages,1,Mandarin,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q025,M,Languages,2,Maori,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q025,M,Languages,3,Maori,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q025,M,Languages,4,Malay,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q026,M,Clothing items,0,Man scarf,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q026,M,Clothing items,1,Midriff,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q026,M,Clothing items,2,Muffler,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q026,M,Clothing items,3,Mantle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q026,M,Clothing items,4,Mouthguard,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q027,N,Birds,0,Night Heron,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q027,N,Birds,1,Nightingale,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q027,N,Birds,2,Nightingale,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q027,N,Birds,3,Nightingale,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q027,N,Birds,4,Night Heron,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q028,N,Things in a hospital,0,Nursing,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q028,N,Things in a hospital,1,Nursery,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q028,N,Things in a hospital,2,Nurse,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q028,N,Things in a hospital,3,Nurse,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q028,N,Things in a hospital,4,nurse,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q029,O,Companies,0,Oracle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q029,O,Companies,1,Oracle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q029,O,Companies,2,Orange,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q029,O,Companies,3,Oxford Corporation,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q029,O,Companies,4,Oracle,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q030,O,Things in the sky,0,Oceanic cloud,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q030,O,Things in the sky,1,Orange sunsets,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q030,O,Things in the sky,2,Overcast,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q030,O,Things in the sky,3,Orbit,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q030,O,Things in the sky,4,Ozone,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q031,P,Vegetables,0,parsnip,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q031,P,Vegetables,1,Peas,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q031,P,Vegetables,2,Parsnip,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q031,P,Vegetables,3,Parrot,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q031,P,Vegetables,4,Parsnip,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q032,P,Historical figures,0,Pascal,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q032,P,Historical figures,1,Peter the Great,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q032,P,Historical figures,2,Pyrrhus,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q032,P,Historical figures,3,Peter the Great,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q032,P,Historical figures,4,Pompeii,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q033,Q,Words in English,0,quokka,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q033,Q,Words in English,1,Quality,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q033,Q,Words in English,2,quartz,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q033,Q,Words in English,3,Quirky,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q033,Q,Words in English,4,Quaint,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q034,Q,Fictional characters,0,Quasimodo,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q034,Q,Fictional characters,1,Q is not a commonly used starting letter for fictional characters in games like Scatterg,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q034,Q,Fictional characters,2,Quasimodo,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q034,Q,Fictional characters,3,Quasimodo,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q034,Q,Fictional characters,4,Quasimodo,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q035,R,Songs,0,Revolution,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q035,R,Songs,1,Ring of Fire,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q035,R,Songs,2,Rainy Days and Mondays,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q035,R,Songs,3,Ring Of Fire,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q035,R,Songs,4,Revolution,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q036,R,Tools,0,Router,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q036,R,Tools,1,Ratchet,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q036,R,Tools,2,Reamer,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q036,R,Tools,3,Reamer,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q036,R,Tools,4,Ratchet,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q037,S,Animals,0,Snake,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q037,S,Animals,1,Snow Leopard,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q037,S,Animals,2,Snake,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q037,S,Animals,3,Sloth,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q037,S,Animals,4,Skunk,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q038,S,Things in an office,0,Stapler,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q038,S,Things in an office,1,Stapler,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q038,S,Things in an office,2,Stapler,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q038,S,Things in an office,3,stapler,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q038,S,Things in an office,4,Shredder,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q039,T,Countries,0,Tunisia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q039,T,Countries,1,Turkey,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q039,T,Countries,2,Turkey,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q039,T,Countries,3,Thailand,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q039,T,Countries,4,Thailand,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q040,T,TV shows,0,The Tudors,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q040,T,TV shows,1,The Simpsons,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q040,T,TV shows,2,The Office,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q040,T,TV shows,3,The Simpsons,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q040,T,TV shows,4,The Office,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q041,U,U.S. colleges,0,University of Oregon,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q041,U,U.S. colleges,1,United States Military Academy,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q041,U,U.S. colleges,2,University of Utah,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q041,U,U.S. colleges,3,University of Utah,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q041,U,U.S. colleges,4,University of Utah,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q042,U,Things in a garage,0,Unit oil filter,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q042,U,Things in a garage,1,Uncord,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q042,U,Things in a garage,2,Utilities,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q042,U,Things in a garage,3,Unscrewer,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q042,U,Things in a garage,4,Unit tool,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q043,V,Jobs,0,Veterinarian,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q043,V,Jobs,1,Videographer,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q043,V,Jobs,2,Veterinarian,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q043,V,Jobs,3,Veterinarian,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q043,V,Jobs,4,Videographer,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q044,V,Things you wear,0,Vest,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q044,V,Things you wear,1,Vest,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q044,V,Things you wear,2,Vest,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q044,V,Things you wear,3,Vest,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q044,V,Things you wear,4,Vest,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q045,W,Cities,0,Wellington,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q045,W,Cities,1,Warsaw,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q045,W,Cities,2,Washington,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q045,W,Cities,3,Washington D C,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q045,W,Cities,4,Washington,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q046,W,Things in a park,0,Walking path,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q046,W,Things in a park,1,Wetland,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q046,W,Things in a park,2,Walkway,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q046,W,Things in a park,3,Water Feature,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q046,W,Things in a park,4,Winding path,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q047,X,Brands,0,Xerox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q047,X,Brands,1,Xerox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q047,X,Brands,2,Xerox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q047,X,Brands,3,Xerox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q047,X,Brands,4,Xerox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q048,X,Words in English,0,Xenophobia,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q048,X,Words in English,1,Xylophone,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q048,X,Words in English,2,Xylophone,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q048,X,Words in English,3,Xylophone,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q048,X,Words in English,4,Xylophone,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q049,Y,Foods,0,Yorkshire,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q049,Y,Foods,1,Yorkshire pudding,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q049,Y,Foods,2,Yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q049,Y,Foods,3,Yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q049,Y,Foods,4,Yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q050,Y,Things at a party,0,Yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q050,Y,Things at a party,1,Yellow cupcakes,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q050,Y,Things at a party,2,yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q050,Y,Things at a party,3,Yogurt,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q050,Y,Things at a party,4,Yellowtail,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q051,Z,Animals,0,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q051,Z,Animals,1,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q051,Z,Animals,2,zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q051,Z,Animals,3,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q051,Z,Animals,4,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q052,Z,Things in a zoo,0,zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q052,Z,Things in a zoo,1,zebras,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q052,Z,Things in a zoo,2,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q052,Z,Things in a zoo,3,Zebra,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q052,Z,Things in a zoo,4,Zebras,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q053,A,Things in a kitchen,0,Artichoke,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q053,A,Things in a kitchen,1,All purpose cleaner,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q053,A,Things in a kitchen,2,Utensil,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q053,A,Things in a kitchen,3,All-purpose flour,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q053,A,Things in a kitchen,4,Alewife,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q054,B,Singers,0,Beyonce,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q054,B,Singers,1,Beyoncé,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q054,B,Singers,2,Bruce Springsteen,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q054,B,Singers,3,Beyoncé,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q054,B,Singers,4,Beyonce,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q055,C,Desserts,0,Cream Puff,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q055,C,Desserts,1,Crème Brûlée,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q055,C,Desserts,2,Cannoli,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q055,C,Desserts,3,Crème Brûlée,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q055,C,Desserts,4,Cannoli,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q056,D,Plants,0,Dandelion,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q056,D,Plants,1,Daylily,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q056,D,Plants,2,Daylily,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q056,D,Plants,3,Daisyweed,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q056,D,Plants,4,Dandelion,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q057,E,Companies,0,Electrolux,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q057,E,Companies,1,eBay,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q057,E,Companies,2,Eastman Chemical Company,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q057,E,Companies,3,Enterprise,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q057,E,Companies,4,Electrolux,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q058,F,Movie characters,0,Forrest Gump,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q058,F,Movie characters,1,Ferris Bueller,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q058,F,Movie characters,2,Forrest Gump,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q058,F,Movie characters,3,Forrest Gump,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q058,F,Movie characters,4,Forrest Gump,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q059,G,Things in a toolbox,0,glue,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q059,G,Things in a toolbox,1,Gear,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q059,G,Things in a toolbox,2,glue,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q059,G,Things in a toolbox,3,Glue gun,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q059,G,Things in a toolbox,4,Gearbox,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q060,H,Countries,0,Haiti,llama3.2:3b,llama_opt_20,2.0,40,baseline
Q060,H,Countries,1,Hungary,llama3.2:3b,llama_opt_20,2.0,40,baseline
