temperature,answer,raw
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,berry,berry
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.1,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,babayamaberry,babayamaberry
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,butterfruit,butterfruit
0.5,balsampear,balsampear
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,butterfruit,butterfruit
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,buddhafruit,buddhafruit
0.5,pear,b pear
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,pear,b pear
0.5,banana,banana
0.5,bamboofruit,bamboofruit
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,baker'sherits,baker'sherits
0.5,berry,berry
0.5,banana,banana
0.5,cherry,bengal cherry
0.5,banana,banana
0.5,pear,b pear
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,pear,b pear
0.5,bribe,bribe
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,berry,berry
0.5,bambooberry,bambooBerry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,briarfruit,briarfruit
0.5,bromelia,bromelia
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,pear,b pear
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,buckwheat,buckwheat
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,butterfruit,butterfruit
0.5,berry,berry
0.5,bilberry,bilberry
0.5,babayforgettable,babayforgettable
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,balsampear,balsampear
0.5,berry,berry
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,pear,b pear
0.5,bamboofruit,bamboofruit
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,berry,berry
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,berry,berry
0.5,berry,berry
0.5,bottlegourd,bottlegourd
0.5,banana,banana
0.5,babbel,babbel果
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,boysenberry,boysenberry
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,pear,b pear
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,pear,b pear
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,babaco,babaco
0.5,banana,banana
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,babaco,babaco
0.5,pear,b pear
0.5,banana,banana
0.5,banana,banana
0.5,bromelia,bromelia
0.5,buddhafruit,buddhafruit
0.5,berry,berry
0.5,pear,b pear
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,baker'smuibanana,baker'sMuiBanana
0.5,bpear,bpear
0.5,banana,banana
0.5,banana,banana
0.5,bromelia,bromelia
0.5,berry,berry
0.5,brazilnut,brazilnut
0.5,berry,berry
0.5,bablogonia,bablogonia
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,berry,berry
0.5,bambooberries,bambooberries
0.5,berry,berry
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,buddhafruit,buddhafruit
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,bamboofruit,bamboofruit
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,bambooberries,bambooberries
0.5,banana,banana
0.5,berry,berry
0.5,pear,b pear
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,balsampear,balsampear
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,buckfruit,buckfruit
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,babayforgettable,babayforgettable
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,butterfruit,butterfruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,bpear,bpear
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,buckfruit,buckfruit
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,barkuddata,barkuddata
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,"baker's=@""berry","baker's=@""berry"""
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,baker'sollipopfruit,baker'sollipopfruit
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,banana,banana
0.5,banana,banana
0.5,pear,b pear
0.5,berry,berry
0.5,banana,banana
0.5,bengaline,bengaline
0.5,berry,berry
0.5,pear,b pear
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,bengaline,bengaline
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,buckwheat,buckwheat
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,buddhafruit,buddhafruit
0.5,berry,berry
0.5,banana,banana
0.5,baker'sherits,baker'sherits
0.5,berry,berry
0.5,bengaline,bengaline
0.5,banana,banana
0.5,butterfruit,butterfruit
0.5,banana,banana
0.5,banana,banana
0.5,bablogonia,bablogonia
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,butterfruit,butterfruit
0.5,shoots,bamboo Shoots
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,pear,b pear
0.5,banana,banana
0.5,choy,bok choy
0.5,banana,banana
0.5,bottlegourd,bottlegourd
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,berry,berry
0.5,berry,berry
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,butterfruit,butterfruit
0.5,berry,berry
0.5,banana,banana
0.5,balsampear,balsampear
0.5,brazilnut,brazilnut
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,bambooberries,bambooberries
0.5,brazilnut,brazilnut
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,bablogonia,bablogonia
0.5,banana,banana
0.5,bottlegourd,bottlegourd
0.5,banana,banana
0.5,bottlegourd,bottlegourd
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,baker'sheritsweetener,baker'sheritsweetener
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,buddhafruit,buddhafruit
0.5,banana,banana
0.5,banana,banana
0.5,brazilnut,brazilnut
0.5,banana,banana
0.5,buckfruit,buckfruit
0.5,bromelia,bromelia
0.5,berry,berry
0.5,banana,banana
0.5,bougainvilleafruit,bougainvilleafruit
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,bablogonia,bablogonia
0.5,berry,berry
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,banana,banana
0.5,berry,berry
0.5,banana,banana
0.5,berry,berry
0.5,berry,berry
0.5,banana,banana
1.0,brazilnut,brazilnut
1.0,banana,banana
1.0,banana,banana
1.0,bromeliaceousfruit,bromeliaceousfruit
1.0,banana,banana
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,brazilnut,brazilnut
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,bilberry,bilberry
1.0,banana,banana
1.0,baker'sollipopfruit,baker'sollipopfruit
1.0,banana,banana
1.0,banana,banana
1.0,fruit,bamboo fruit
1.0,berry,berry
1.0,berry,berry
1.0,boysenberry,boysenberry
1.0,shoot,bamboo Shoot
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,pear,b pear
1.0,banana,banana
1.0,baker'sherits,baker'sherits
1.0,berry,berry
1.0,bamboo,bamboo🍌
1.0,banana,banana
1.0,bamboo,bamboo訪れいた時間には、既に会
1.0,banana,banana
1.0,balsampear,balsampear
1.0,blossom,blossom
1.0,banana,banana
1.0,babay,babay稞
1.0,buddhafruit,buddhafruit
1.0,banana,banana
1.0,banana,banana
1.0,berry,berry
1.0,bambooberries,bambooberries
1.0,broadberry,broadberry
1.0,bitternut,bitternut
1.0,pear,b pear
1.0,banana,banana
1.0,banana,banana
1.0,babassu,babassu
1.0,banana,banana
1.0,banana,banana
1.0,brazilnut,brazilnut
1.0,cherry,bengal cherry
1.0,brazilnut,brazilnut
1.0,bpear,bpear
1.0,babka,babka
1.0,brazilnut,brazilnut
1.0,bottlegourd,bottlegourd
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,balsampear,balsampear
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,baba,baba琵琶果不在英文字母表
1.0,banana,banana
1.0,bougainvilleafruit,bougainvilleafruit
1.0,banana,banana
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,banna,banna
1.0,banana,banana
1.0,bambooberries,bambooberries
1.0,banana,banana
1.0,bilberry,bilberry
1.0,banana,banana
1.0,bromelia,bromelia
1.0,barkosfruit,barkosfruit
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,butterfruit,butterfruit
1.0,banana,banana
1.0,berry,berry
1.0,bitternut,bitternut
1.0,bambooberries,bambooberries
1.0,berry,berry
1.0,banana,banana
1.0,banana,banana
1.0,bottlegourd,bottlegourd
1.0,bablogonia,bablogonia
1.0,banana,banana
1.0,buddhafruit,buddhafruit
1.0,banana,banana
1.0,briarfruit,briarfruit
1.0,banana,banana
1.0,babaosa,babaosa
1.0,baba,baba蕉
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,pear,b pear
1.0,bengaline,bengaline
1.0,berry,berry
1.0,pear,b pear
1.0,banana,banana
1.0,bud,bamboo Bud
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,boysenberry,boysenberry
1.0,berry,berry
1.0,banana,banana
1.0,banana,banana
1.0,bab_log果实在这里没有以'b,bab_log果实在这里没有以'B'开头
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,babalog,babalog
1.0,berry,berry
1.0,baker'sberry,baker'sberry
1.0,berry,berry
1.0,babayamaberry,babayamaberry
1.0,bilberry,bilberry
1.0,banana,banana
1.0,babbaneka,babbaneka
1.0,babka,babka
1.0,banana,banana
1.0,bilberry,bilberry
1.0,bougainvilleafruitnotinclusivelynamed,bougainvilleafruitnotinclusivelynamed
1.0,blossom,blossom
1.0,banana,banana
1.0,boysenberry,boysenberry
1.0,babassu,babassu
1.0,banana,banana
1.0,bengaline,bengaline
1.0,banana,banana
1.0,buddhafruit,buddhafruit
1.0,berry,berry
1.0,bilberry,bilberry
1.0,bambooberries,bambooberries
1.0,bokchoy,bokchoy
1.0,berry,berry
1.0,berry,berry
1.0,bilberry,bilberry
1.0,bambooberries,bambooberries
1.0,buddhafruit,buddhafruit
1.0,buckmelon,buckmelon
1.0,berry,berry
1.0,bambooberry,bambooBerry
1.0,bribe,bribe
1.0,banana,banana
1.0,pear,b pear
1.0,pear,b pear
1.0,berry,berry
1.0,banana,banana
1.0,banana,banana
1.0,bpear,bpear
1.0,banana,banana
1.0,brazilnut,brazilnut
1.0,balsampear,balsampear
1.0,banana,banana
1.0,brazilnut,brazilnut
1.0,banana,banana
1.0,baker'sellido,baker'sellido
1.0,babassu,babassu
1.0,choy,bok choy
1.0,banana,banana
1.0,butterfruit,butterfruit
1.0,brazilnut,brazilnut
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,brazilnut,brazilnut
1.0,pear,b pear
1.0,bottlegourd,bottlegourd
1.0,bud,bamboo Bud
1.0,brazilnut,brazilnut
1.0,banana,banana
1.0,buddhafruit,buddhafruit
1.0,banana,banana
1.0,bambooberry,bambooberry
1.0,banana,banana
1.0,berry,berry
1.0,babay,babay稞
1.0,bottlegourd,bottlegourd
1.0,buckfruit,buckfruit
1.0,berry,berry
1.0,banana,banana
1.0,babanga,babanga
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,buckwheatfruit,buckwheatfruit
1.0,briarfruit,briarfruit
1.0,blossom,blossom
1.0,banana,banana
1.0,bilberry,bilberry
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,bittermelon,bittermelon
1.0,baker'sherits,baker'sherits
1.0,butterfruit,butterfruit
1.0,banana,banana
1.0,buckfruit,buckfruit
1.0,banana,banana
1.0,banana,banana
1.0,shoot,bamboo shoot
1.0,banana,banana
1.0,balsampear,balsampear
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,bittermelon,bittermelon
1.0,banana,banana
1.0,banana,banana
1.0,banana,banana
1.0,butterfruit,butterfruit
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,buckfruit,buckfruit
1.0,banana,banana
1.0,banana,banana
1.0,fruitipa,bamboo Stamfordia fruitipa
1.0,banana,banana
1.0,bababaca,bababaca
1.0,banana,banana
1.0,berry,berry
1.0,banana,banana
1.0,bablogonia,bablogonia
1.0,banana,banana
1.0,banana,banana
