temperature,raw,answer,iteration
0.1,friday,friday,397
0.1,friday,friday,398
0.1,friday,friday,399
0.1,friday,friday,400
0.1,friday,friday,401
0.1,friday,friday,402
0.1,friday,friday,403
0.1,friday,friday,404
0.1,friday,friday,405
0.1,friday,friday,406
0.1,friday,friday,407
0.1,friday,friday,408
0.1,friday,friday,409
0.1,friday,friday,410
0.1,friday,friday,411
0.1,friday,friday,412
0.1,friday,friday,413
0.1,friday,friday,414
0.1,friday,friday,415
0.1,friday,friday,416
0.1,friday,friday,417
0.1,friday,friday,418
0.1,friday,friday,419
0.1,friday,friday,420
0.1,friday,friday,421
0.1,friday,friday,422
0.1,friday,friday,423
0.1,friday,friday,424
0.1,friday,friday,425
0.1,friday,friday,426
0.1,friday,friday,427
0.1,friday,friday,428
0.1,friday,friday,429
0.1,friday,friday,430
0.1,friday,friday,431
0.1,friday,friday,432
0.1,friday,friday,433
0.1,friday,friday,434
0.1,friday,friday,435
0.1,friday,friday,436
0.1,friday,friday,437
0.1,friday,friday,438
0.1,friday,friday,439
0.1,friday,friday,440
0.1,friday,friday,441
0.1,friday,friday,442
0.1,friday,friday,443
0.1,friday,friday,444
0.1,friday,friday,445
0.1,friday,friday,446
0.1,friday,friday,447
0.1,friday,friday,448
0.1,friday,friday,449
0.1,friday,friday,450
0.1,friday,friday,451
0.1,friday,friday,452
0.1,friday,friday,453
0.1,friday,friday,454
0.1,friday,friday,455
0.1,friday,friday,456
0.1,friday,friday,457
0.1,friday,friday,458
0.1,friday,friday,459
0.1,friday,friday,460
0.1,friday,friday,461
0.1,friday,friday,462
0.1,friday,friday,463
0.1,friday,friday,464
0.1,friday,friday,465
0.1,friday,friday,466
0.1,friday,friday,467
0.1,friday,friday,468
0.1,friday,friday,469
0.1,friday,friday,470
0.1,friday,friday,471
0.1,friday,friday,472
0.1,friday,friday,473
0.1,friday,friday,474
0.1,friday,friday,475
0.1,friday,friday,476
0.1,friday,friday,477
0.1,friday,friday,478
0.1,friday,friday,479
0.1,friday,friday,480
0.1,friday,friday,481
0.1,friday,friday,482
0.1,friday,friday,483
0.1,friday,friday,484
0.1,friday,friday,485
0.1,friday,friday,486
0.1,friday,friday,487
0.1,friday,friday,488
0.1,friday,friday,489
0.1,friday,friday,490
0.1,friday,friday,491
0.1,friday,friday,492
0.1,friday,friday,493
0.1,friday,friday,494
0.1,friday,friday,495
0.1,friday,friday,496
0.1,friday,friday,497
0.1,friday,friday,498
0.1,friday,friday,499
0.1,friday,friday,500
0.5,friday,friday,1
0.5,friday,friday,2
0.5,friday,friday,3
0.5,friday,friday,4
0.5,friday,friday,5
0.5,friday,friday,6
0.5,friday,friday,7
0.5,friday,friday,8
0.5,friday,friday,9
0.5,friday,friday,10
0.5,friday,friday,11
0.5,friday,friday,12
0.5,friday,friday,13
0.5,friday,friday,14
0.5,friday,friday,15
0.5,friday,friday,16
0.5,friday,friday,17
0.5,friday,friday,18
0.5,friday,friday,19
0.5,friday,friday,20
0.5,friday,friday,21
0.5,friday,friday,22
0.5,friday,friday,23
0.5,friday,friday,24
0.5,friday,friday,25
0.5,friday,friday,26
0.5,friday,friday,27
0.5,friday,friday,28
0.5,friday,friday,29
0.5,friday,friday,30
0.5,friday,friday,31
0.5,friday,friday,32
0.5,friday,friday,33
0.5,friday,friday,34
0.5,friday,friday,35
0.5,friday,friday,36
0.5,friday,friday,37
0.5,friday,friday,38
0.5,friday,friday,39
0.5,friday,friday,40
0.5,friday,friday,41
0.5,friday,friday,42
0.5,friday,friday,43
0.5,friday,friday,44
0.5,friday,friday,45
0.5,friday,friday,46
0.5,friday,friday,47
0.5,friday,friday,48
0.5,friday,friday,49
0.5,friday,friday,50
0.5,friday,friday,51
0.5,friday,friday,52
0.5,friday,friday,53
0.5,friday,friday,54
0.5,friday,friday,55
0.5,friday,friday,56
0.5,friday,friday,57
0.5,friday,friday,58
0.5,friday,friday,59
0.5,friday,friday,60
0.5,friday,friday,61
0.5,friday,friday,62
0.5,friday,friday,63
0.5,friday,friday,64
0.5,friday,friday,65
0.5,friday,friday,66
0.5,friday,friday,67
0.5,friday,friday,68
0.5,friday,friday,69
0.5,friday,friday,70
0.5,friday,friday,71
0.5,friday,friday,72
0.5,friday,friday,73
0.5,friday,friday,74
0.5,friday,friday,75
0.5,friday,friday,76
0.5,friday,friday,77
0.5,friday,friday,78
0.5,friday,friday,79
0.5,friday,friday,80
0.5,friday,friday,81
0.5,friday,friday,82
0.5,friday,friday,83
0.5,friday,friday,84
0.5,friday,friday,85
0.5,friday,friday,86
0.5,friday,friday,87
0.5,friday,friday,88
0.5,friday,friday,89
0.5,friday,friday,90
0.5,friday,friday,91
0.5,friday,friday,92
0.5,friday,friday,93
0.5,friday,friday,94
0.5,friday,friday,95
0.5,friday,friday,96
0.5,friday,friday,97
0.5,friday,friday,98
0.5,friday,friday,99
0.5,friday,friday,100
0.5,friday,friday,101
0.5,friday,friday,102
0.5,friday,friday,103
0.5,friday,friday,104
0.5,friday,friday,105
0.5,friday,friday,106
0.5,friday,friday,107
0.5,friday,friday,108
0.5,friday,friday,109
0.5,friday,friday,110
0.5,friday,friday,111
0.5,friday,friday,112
0.5,friday,friday,113
0.5,friday,friday,114
0.5,friday,friday,115
0.5,friday,friday,116
0.5,friday,friday,117
0.5,friday,friday,118
0.5,friday,friday,119
0.5,friday,friday,120
0.5,friday,friday,121
0.5,friday,friday,122
0.5,friday,friday,123
0.5,friday,friday,124
0.5,friday,friday,125
0.5,friday,friday,126
0.5,friday,friday,127
0.5,friday,friday,128
0.5,friday,friday,129
0.5,friday,friday,130
0.5,friday,friday,131
0.5,friday,friday,132
0.5,friday,friday,133
0.5,friday,friday,134
0.5,friday,friday,135
0.5,friday,friday,136
0.5,friday,friday,137
0.5,friday,friday,138
0.5,friday,friday,139
0.5,friday,friday,140
0.5,friday,friday,141
0.5,friday,friday,142
0.5,friday,friday,143
0.5,friday,friday,144
0.5,friday,friday,145
0.5,friday,friday,146
0.5,friday,friday,147
0.5,friday,friday,148
0.5,friday,friday,149
0.5,friday,friday,150
0.5,friday,friday,151
0.5,friday,friday,152
0.5,friday,friday,153
0.5,friday,friday,154
0.5,friday,friday,155
0.5,friday,friday,156
0.5,friday,friday,157
0.5,friday,friday,158
0.5,friday,friday,159
0.5,friday,friday,160
0.5,friday,friday,161
0.5,friday,friday,162
0.5,friday,friday,163
0.5,friday,friday,164
0.5,friday,friday,165
0.5,friday,friday,166
0.5,friday,friday,167
0.5,friday,friday,168
0.5,friday,friday,169
0.5,friday,friday,170
0.5,friday,friday,171
0.5,friday,friday,172
0.5,friday,friday,173
0.5,friday,friday,174
0.5,friday,friday,175
0.5,friday,friday,176
0.5,friday,friday,177
0.5,friday,friday,178
0.5,friday,friday,179
0.5,friday,friday,180
0.5,friday,friday,181
0.5,friday,friday,182
0.5,friday,friday,183
0.5,friday,friday,184
0.5,friday,friday,185
0.5,friday,friday,186
0.5,friday,friday,187
0.5,friday,friday,188
0.5,friday,friday,189
0.5,friday,friday,190
0.5,friday,friday,191
0.5,friday,friday,192
0.5,friday,friday,193
0.5,friday,friday,194
0.5,friday,friday,195
0.5,friday,friday,196
0.5,friday,friday,197
0.5,friday,friday,198
0.5,friday,friday,199
0.5,friday,friday,200
0.5,friday,friday,201
0.5,friday,friday,202
0.5,friday,friday,203
0.5,friday,friday,204
0.5,friday,friday,205
0.5,friday,friday,206
0.5,friday,friday,207
0.5,friday,friday,208
0.5,friday,friday,209
0.5,friday,friday,210
0.5,friday,friday,211
0.5,friday,friday,212
0.5,friday,friday,213
0.5,friday,friday,214
0.5,friday,friday,215
0.5,friday,friday,216
0.5,friday,friday,217
0.5,friday,friday,218
0.5,friday,friday,219
0.5,friday,friday,220
0.5,friday,friday,221
0.5,friday,friday,222
0.5,friday,friday,223
0.5,friday,friday,224
0.5,friday,friday,225
0.5,friday,friday,226
0.5,friday,friday,227
0.5,friday,friday,228
0.5,friday,friday,229
0.5,friday,friday,230
0.5,friday,friday,231
0.5,friday,friday,232
0.5,friday,friday,233
0.5,friday,friday,234
0.5,friday,friday,235
0.5,friday,friday,236
0.5,friday,friday,237
0.5,friday,friday,238
0.5,friday,friday,239
0.5,friday,friday,240
0.5,friday,friday,241
0.5,friday,friday,242
0.5,friday,friday,243
0.5,friday,friday,244
0.5,friday,friday,245
0.5,friday,friday,246
0.5,friday,friday,247
0.5,friday,friday,248
0.5,friday,friday,249
0.5,friday,friday,250
0.5,friday,friday,251
0.5,friday,friday,252
0.5,friday,friday,253
0.5,friday,friday,254
0.5,friday,friday,255
0.5,friday,friday,256
0.5,friday,friday,257
0.5,friday,friday,258
0.5,friday,friday,259
0.5,friday,friday,260
0.5,friday,friday,261
0.5,friday,friday,262
0.5,friday,friday,263
0.5,friday,friday,264
0.5,friday,friday,265
0.5,friday,friday,266
0.5,friday,friday,267
0.5,friday,friday,268
0.5,friday,friday,269
0.5,friday,friday,270
0.5,friday,friday,271
0.5,friday,friday,272
0.5,friday,friday,273
0.5,friday,friday,274
0.5,friday,friday,275
0.5,friday,friday,276
0.5,friday,friday,277
0.5,friday,friday,278
0.5,friday,friday,279
0.5,friday,friday,280
0.5,friday,friday,281
0.5,friday,friday,282
0.5,friday,friday,283
0.5,friday,friday,284
0.5,friday,friday,285
0.5,friday,friday,286
0.5,friday,friday,287
0.5,friday,friday,288
0.5,friday,friday,289
0.5,friday,friday,290
0.5,friday,friday,291
0.5,friday,friday,292
0.5,friday,friday,293
0.5,friday,friday,294
0.5,friday,friday,295
0.5,friday,friday,296
0.5,friday,friday,297
0.5,friday,friday,298
0.5,friday,friday,299
0.5,friday,friday,300
0.5,friday,friday,301
0.5,friday,friday,302
0.5,friday,friday,303
0.5,friday,friday,304
0.5,friday,friday,305
0.5,friday,friday,306
0.5,friday,friday,307
0.5,friday,friday,308
0.5,friday,friday,309
0.5,friday,friday,310
0.5,friday,friday,311
0.5,friday,friday,312
0.5,friday,friday,313
0.5,friday,friday,314
0.5,friday,friday,315
0.5,friday,friday,316
0.5,friday,friday,317
0.5,friday,friday,318
0.5,friday,friday,319
0.5,friday,friday,320
0.5,friday,friday,321
0.5,friday,friday,322
0.5,friday,friday,323
0.5,friday,friday,324
0.5,friday,friday,325
0.5,friday,friday,326
0.5,friday,friday,327
0.5,friday,friday,328
0.5,friday,friday,329
0.5,friday,friday,330
0.5,friday,friday,331
0.5,friday,friday,332
0.5,friday,friday,333
0.5,friday,friday,334
0.5,friday,friday,335
0.5,friday,friday,336
0.5,friday,friday,337
0.5,friday,friday,338
0.5,friday,friday,339
0.5,friday,friday,340
0.5,friday,friday,341
0.5,friday,friday,342
0.5,friday,friday,343
0.5,friday,friday,344
0.5,friday,friday,345
0.5,friday,friday,346
0.5,friday,friday,347
0.5,friday,friday,348
0.5,friday,friday,349
0.5,friday,friday,350
0.5,friday,friday,351
0.5,friday,friday,352
0.5,friday,friday,353
0.5,friday,friday,354
0.5,friday,friday,355
0.5,friday,friday,356
0.5,friday,friday,357
0.5,friday,friday,358
0.5,friday,friday,359
0.5,friday,friday,360
0.5,friday,friday,361
0.5,friday,friday,362
0.5,friday,friday,363
0.5,friday,friday,364
0.5,friday,friday,365
0.5,friday,friday,366
0.5,friday,friday,367
0.5,friday,friday,368
0.5,friday,friday,369
0.5,friday,friday,370
0.5,friday,friday,371
0.5,friday,friday,372
0.5,friday,friday,373
0.5,friday,friday,374
0.5,friday,friday,375
0.5,friday,friday,376
0.5,friday,friday,377
0.5,friday,friday,378
0.5,friday,friday,379
0.5,friday,friday,380
0.5,friday,friday,381
0.5,friday,friday,382
0.5,friday,friday,383
0.5,friday,friday,384
0.5,friday,friday,385
0.5,friday,friday,386
0.5,friday,friday,387
0.5,friday,friday,388
0.5,friday,friday,389
0.5,friday,friday,390
0.5,friday,friday,391
0.5,friday,friday,392
0.5,friday,friday,393
0.5,tuesday,tuesday,394
0.5,friday,friday,395
0.5,friday,friday,396
0.5,friday,friday,397
0.5,friday,friday,398
0.5,friday,friday,399
0.5,friday,friday,400
0.5,friday,friday,401
0.5,friday,friday,402
0.5,friday,friday,403
0.5,friday,friday,404
0.5,friday,friday,405
0.5,friday,friday,406
0.5,friday,friday,407
0.5,friday,friday,408
0.5,friday,friday,409
0.5,friday,friday,410
0.5,friday,friday,411
0.5,friday,friday,412
0.5,friday,friday,413
0.5,friday,friday,414
0.5,friday,friday,415
0.5,friday,friday,416
0.5,friday,friday,417
0.5,friday,friday,418
0.5,friday,friday,419
0.5,friday,friday,420
0.5,friday,friday,421
0.5,friday,friday,422
0.5,friday,friday,423
0.5,friday,friday,424
0.5,friday,friday,425
0.5,friday,friday,426
0.5,friday,friday,427
0.5,friday,friday,428
0.5,friday,friday,429
0.5,friday,friday,430
0.5,friday,friday,431
0.5,friday,friday,432
0.5,friday,friday,433
0.5,friday,friday,434
0.5,friday,friday,435
0.5,friday,friday,436
0.5,friday,friday,437
0.5,friday,friday,438
0.5,friday,friday,439
0.5,friday,friday,440
0.5,friday,friday,441
0.5,friday,friday,442
0.5,friday,friday,443
0.5,friday,friday,444
0.5,friday,friday,445
0.5,friday,friday,446
0.5,friday,friday,447
0.5,friday,friday,448
0.5,friday,friday,449
0.5,friday,friday,450
0.5,friday,friday,451
0.5,friday,friday,452
0.5,friday,friday,453
0.5,friday,friday,454
0.5,friday,friday,455
0.5,friday,friday,456
0.5,friday,friday,457
0.5,friday,friday,458
0.5,friday,friday,459
0.5,friday,friday,460
0.5,friday,friday,461
0.5,friday,friday,462
0.5,friday,friday,463
0.5,friday,friday,464
0.5,friday,friday,465
0.5,friday,friday,466
0.5,friday,friday,467
0.5,friday,friday,468
0.5,friday,friday,469
0.5,friday,friday,470
0.5,friday,friday,471
0.5,friday,friday,472
0.5,friday,friday,473
0.5,friday,friday,474
0.5,friday,friday,475
0.5,friday,friday,476
0.5,friday,friday,477
0.5,friday,friday,478
0.5,friday,friday,479
0.5,friday,friday,480
0.5,friday,friday,481
0.5,friday,friday,482
0.5,friday,friday,483
0.5,friday,friday,484
0.5,friday,friday,485
0.5,friday,friday,486
0.5,friday,friday,487
0.5,friday,friday,488
0.5,friday,friday,489
0.5,friday,friday,490
0.5,friday,friday,491
0.5,friday,friday,492
0.5,friday,friday,493
0.5,friday,friday,494
0.5,friday,friday,495
0.5,friday,friday,496
0.5,friday,friday,497
0.5,friday,friday,498
0.5,friday,friday,499
0.5,friday,friday,500
1.0,friday,friday,1
1.0,friday,friday,2
1.0,friday,friday,3
1.0,friday,friday,4
1.0,friday,friday,5
1.0,friday,friday,6
1.0,friday,friday,7
1.0,friday,friday,8
1.0,friday,friday,9
1.0,friday,friday,10
1.0,friday,friday,11
1.0,friday,friday,12
1.0,friday,friday,13
1.0,friday,friday,14
1.0,friday,friday,15
1.0,friday,friday,16
1.0,friday,friday,17
1.0,friday,friday,18
1.0,friday,friday,19
1.0,friday,friday,20
1.0,friday,friday,21
1.0,tuesday,tuesday,22
1.0,friday,friday,23
1.0,friday,friday,24
1.0,friday,friday,25
1.0,friday,friday,26
1.0,friday,friday,27
1.0,friday,friday,28
1.0,tuesday,tuesday,29
1.0,friday,friday,30
1.0,tuesday,tuesday,31
1.0,friday,friday,32
1.0,friday,friday,33
1.0,friday,friday,34
1.0,friday,friday,35
1.0,friday,friday,36
1.0,friday,friday,37
1.0,friday,friday,38
1.0,friday,friday,39
1.0,friday,friday,40
1.0,friday,friday,41
1.0,friday,friday,42
1.0,friday,friday,43
1.0,friday,friday,44
1.0,friday,friday,45
1.0,friday,friday,46
1.0,friday,friday,47
1.0,friday,friday,48
1.0,friday,friday,49
1.0,friday,friday,50
1.0,friday,friday,51
1.0,friday,friday,52
1.0,tuesday,tuesday,53
1.0,friday,friday,54
1.0,friday,friday,55
1.0,friday,friday,56
1.0,friday,friday,57
1.0,friday,friday,58
1.0,friday,friday,59
1.0,friday,friday,60
1.0,friday,friday,61
1.0,friday,friday,62
1.0,friday,friday,63
1.0,friday,friday,64
1.0,friday,friday,65
1.0,friday,friday,66
1.0,friday,friday,67
1.0,friday,friday,68
1.0,friday,friday,69
1.0,tuesday,tuesday,70
1.0,friday,friday,71
1.0,friday,friday,72
1.0,friday,friday,73
1.0,friday,friday,74
1.0,friday,friday,75
1.0,friday,friday,76
1.0,friday,friday,77
1.0,friday,friday,78
1.0,friday,friday,79
1.0,friday,friday,80
1.0,friday,friday,81
1.0,friday,friday,82
1.0,friday,friday,83
1.0,friday,friday,84
1.0,friday,friday,85
1.0,tuesday,tuesday,86
1.0,friday,friday,87
1.0,friday,friday,88
1.0,friday,friday,89
1.0,friday,friday,90
1.0,friday,friday,91
1.0,friday,friday,92
1.0,friday,friday,93
1.0,friday,friday,94
1.0,friday,friday,95
1.0,friday,friday,96
1.0,friday,friday,97
1.0,friday,friday,98
1.0,friday,friday,99
1.0,friday,friday,100
1.0,friday,friday,101
1.0,friday,friday,102
1.0,friday,friday,103
1.0,friday,friday,104
1.0,friday,friday,105
1.0,friday,friday,106
1.0,friday,friday,107
1.0,friday,friday,108
1.0,friday,friday,109
1.0,friday,friday,110
1.0,friday,friday,111
1.0,friday,friday,112
1.0,friday,friday,113
1.0,friday,friday,114
1.0,friday,friday,115
1.0,friday,friday,116
1.0,friday,friday,117
1.0,friday,friday,118
1.0,friday,friday,119
1.0,friday,friday,120
1.0,friday,friday,121
1.0,friday,friday,122
1.0,friday,friday,123
1.0,friday,friday,124
1.0,friday,friday,125
1.0,friday,friday,126
1.0,friday,friday,127
1.0,friday,friday,128
1.0,friday,friday,129
1.0,tuesday,tuesday,130
1.0,tuesday,tuesday,131
1.0,friday,friday,132
1.0,friday,friday,133
1.0,friday,friday,134
1.0,friday,friday,135
1.0,friday,friday,136
1.0,friday,friday,137
1.0,friday,friday,138
1.0,friday,friday,139
1.0,friday,friday,140
1.0,friday,friday,141
1.0,friday,friday,142
1.0,friday,friday,143
1.0,friday,friday,144
1.0,friday,friday,145
1.0,friday,friday,146
1.0,friday,friday,147
1.0,friday,friday,148
1.0,friday,friday,149
1.0,tuesday,tuesday,150
1.0,friday,friday,151
1.0,friday,friday,152
1.0,friday,friday,153
1.0,friday,friday,154
1.0,friday,friday,155
1.0,friday,friday,156
1.0,friday,friday,157
1.0,friday,friday,158
1.0,friday,friday,159
1.0,friday,friday,160
1.0,friday,friday,161
