temperature,answer,raw
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,error,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=10)"
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.1,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,berry,berry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,berry,berry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,berry,berry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,berry,berry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,berry,berry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,boysenberry,boysenberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blackberry,blackberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
0.5,blueberry,blueberry
