temperature,raw,answer,iteration
0.1,tuesday,tuesday,306
0.1,sunday,sunday,307
0.1,sunday,sunday,308
0.1,sunday,sunday,309
0.1,sunday,sunday,310
0.1,sunday,sunday,311
0.1,sunday,sunday,312
0.1,sunday,sunday,313
0.1,sunday,sunday,314
0.1,sunday,sunday,315
0.1,sunday,sunday,316
0.1,sunday,sunday,317
0.1,sunday,sunday,318
0.1,sunday,sunday,319
0.1,sunday,sunday,320
0.1,sunday,sunday,321
0.1,sunday,sunday,322
0.1,sunday,sunday,323
0.1,sunday,sunday,324
0.1,sunday,sunday,325
0.1,sunday,sunday,326
0.1,sunday,sunday,327
0.1,sunday,sunday,328
0.1,sunday,sunday,329
0.1,sunday,sunday,330
0.1,sunday,sunday,331
0.1,sunday,sunday,332
0.1,sunday,sunday,333
0.1,sunday,sunday,334
0.1,sunday,sunday,335
0.1,sunday,sunday,336
0.1,sunday,sunday,337
0.1,sunday,sunday,338
0.1,sunday,sunday,339
0.1,sunday,sunday,340
0.1,sunday,sunday,341
0.1,sunday,sunday,342
0.1,sunday,sunday,343
0.1,sunday,sunday,344
0.1,sunday,sunday,345
0.1,sunday,sunday,346
0.1,sunday,sunday,347
0.1,sunday,sunday,348
0.1,sunday,sunday,349
0.1,sunday,sunday,350
0.1,sunday,sunday,351
0.1,sunday,sunday,352
0.1,sunday,sunday,353
0.1,sunday,sunday,354
0.1,sunday,sunday,355
0.1,sunday,sunday,356
0.1,sunday,sunday,357
0.1,sunday,sunday,358
0.1,sunday,sunday,359
0.1,sunday,sunday,360
0.1,sunday,sunday,361
0.1,sunday,sunday,362
0.1,sunday,sunday,363
0.1,sunday,sunday,364
0.1,sunday,sunday,365
0.1,sunday,sunday,366
0.1,sunday,sunday,367
0.1,sunday,sunday,368
0.1,sunday,sunday,369
0.1,sunday,sunday,370
0.1,sunday,sunday,371
0.1,sunday,sunday,372
0.1,sunday,sunday,373
0.1,sunday,sunday,374
0.1,sunday,sunday,375
0.1,sunday,sunday,376
0.1,sunday,sunday,377
0.1,sunday,sunday,378
0.1,sunday,sunday,379
0.1,sunday,sunday,380
0.1,sunday,sunday,381
0.1,sunday,sunday,382
0.1,sunday,sunday,383
0.1,sunday,sunday,384
0.1,sunday,sunday,385
0.1,sunday,sunday,386
0.1,sunday,sunday,387
0.1,sunday,sunday,388
0.1,sunday,sunday,389
0.1,sunday,sunday,390
0.1,sunday,sunday,391
0.1,sunday,sunday,392
0.1,sunday,sunday,393
0.1,sunday,sunday,394
0.1,sunday,sunday,395
0.1,sunday,sunday,396
0.1,sunday,sunday,397
0.1,sunday,sunday,398
0.1,sunday,sunday,399
0.1,sunday,sunday,400
0.1,sunday,sunday,401
0.1,sunday,sunday,402
0.1,sunday,sunday,403
0.1,sunday,sunday,404
0.1,sunday,sunday,405
0.1,sunday,sunday,406
0.1,sunday,sunday,407
0.1,sunday,sunday,408
0.1,sunday,sunday,409
0.1,sunday,sunday,410
0.1,sunday,sunday,411
0.1,sunday,sunday,412
0.1,sunday,sunday,413
0.1,sunday,sunday,414
0.1,sunday,sunday,415
0.1,sunday,sunday,416
0.1,sunday,sunday,417
0.1,sunday,sunday,418
0.1,sunday,sunday,419
0.1,sunday,sunday,420
0.1,sunday,sunday,421
0.1,sunday,sunday,422
0.1,sunday,sunday,423
0.1,sunday,sunday,424
0.1,sunday,sunday,425
0.1,sunday,sunday,426
0.1,sunday,sunday,427
0.1,sunday,sunday,428
0.1,sunday,sunday,429
0.1,sunday,sunday,430
0.1,sunday,sunday,431
0.1,sunday,sunday,432
0.1,sunday,sunday,433
0.1,sunday,sunday,434
0.1,sunday,sunday,435
0.1,sunday,sunday,436
0.1,sunday,sunday,437
0.1,sunday,sunday,438
0.1,sunday,sunday,439
0.1,sunday,sunday,440
0.1,sunday,sunday,441
0.1,sunday,sunday,442
0.1,sunday,sunday,443
0.1,sunday,sunday,444
0.1,sunday,sunday,445
0.1,sunday,sunday,446
0.1,sunday,sunday,447
0.1,sunday,sunday,448
0.1,sunday,sunday,449
0.1,sunday,sunday,450
0.1,sunday,sunday,451
0.1,sunday,sunday,452
0.1,sunday,sunday,453
0.1,sunday,sunday,454
0.1,sunday,sunday,455
0.1,sunday,sunday,456
0.1,sunday,sunday,457
0.1,sunday,sunday,458
0.1,sunday,sunday,459
0.1,sunday,sunday,460
0.1,sunday,sunday,461
0.1,sunday,sunday,462
0.1,sunday,sunday,463
0.1,sunday,sunday,464
0.1,sunday,sunday,465
0.1,sunday,sunday,466
0.1,sunday,sunday,467
0.1,sunday,sunday,468
0.1,sunday,sunday,469
0.1,sunday,sunday,470
0.1,sunday,sunday,471
0.1,sunday,sunday,472
0.1,sunday,sunday,473
0.1,sunday,sunday,474
0.1,sunday,sunday,475
0.1,sunday,sunday,476
0.1,sunday,sunday,477
0.1,sunday,sunday,478
0.1,sunday,sunday,479
0.1,sunday,sunday,480
0.1,sunday,sunday,481
0.1,sunday,sunday,482
0.1,sunday,sunday,483
0.1,sunday,sunday,484
0.1,sunday,sunday,485
0.1,sunday,sunday,486
0.1,sunday,sunday,487
0.1,sunday,sunday,488
0.1,sunday,sunday,489
0.1,sunday,sunday,490
0.1,sunday,sunday,491
0.1,sunday,sunday,492
0.1,sunday,sunday,493
0.1,sunday,sunday,494
0.1,sunday,sunday,495
0.1,sunday,sunday,496
0.1,sunday,sunday,497
0.1,sunday,sunday,498
0.1,sunday,sunday,499
0.1,sunday,sunday,500
0.5,saturday,saturday,1
0.5,sunday,sunday,2
0.5,sunday,sunday,3
0.5,sunday,sunday,4
0.5,sunday,sunday,5
0.5,sunday,sunday,6
0.5,friday,friday,7
0.5,tuesday,tuesday,8
0.5,sunday,sunday,9
0.5,sunday,sunday,10
0.5,sunday,sunday,11
0.5,sunday,sunday,12
0.5,sunday,sunday,13
0.5,sunday,sunday,14
0.5,sunday,sunday,15
0.5,sunday,sunday,16
0.5,sunday,sunday,17
0.5,saturday,saturday,18
0.5,saturday,saturday,19
0.5,friday,friday,20
0.5,sunday,sunday,21
0.5,tuesday,tuesday,22
0.5,wednesday,wednesday,23
0.5,sunday,sunday,24
0.5,sunday,sunday,25
0.5,sunday,sunday,26
0.5,sunday,sunday,27
0.5,sunday,sunday,28
0.5,sunday,sunday,29
0.5,sunday,sunday,30
0.5,sunday,sunday,31
0.5,tuesday,tuesday,32
0.5,wednesday,wednesday,33
0.5,tuesday,tuesday,34
0.5,sunday,sunday,35
0.5,wednesday,wednesday,36
0.5,sunday,sunday,37
0.5,sunday,sunday,38
0.5,tuesday,tuesday,39
0.5,friday,friday,40
0.5,sunday,sunday,41
0.5,tuesday,tuesday,42
0.5,sunday,sunday,43
0.5,sunday,sunday,44
0.5,tuesday,tuesday,45
0.5,sunday,sunday,46
0.5,sunday,sunday,47
0.5,tuesday,tuesday,48
0.5,sunday,sunday,49
0.5,tuesday,tuesday,50
0.5,sunday,sunday,51
0.5,sunday,sunday,52
0.5,sunday,sunday,53
0.5,sunday,sunday,54
0.5,sunday,sunday,55
0.5,sunday,sunday,56
0.5,sunday,sunday,57
0.5,friday,friday,58
0.5,tuesday,tuesday,59
0.5,tuesday,tuesday,60
0.5,sunday,sunday,61
0.5,sunday,sunday,62
0.5,sunday,sunday,63
0.5,friday,friday,64
0.5,sunday,sunday,65
0.5,sunday,sunday,66
0.5,sunday,sunday,67
0.5,tuesday,tuesday,68
0.5,tuesday,tuesday,69
0.5,sunday,sunday,70
0.5,sunday,sunday,71
0.5,sunday,sunday,72
0.5,tuesday,tuesday,73
0.5,sunday,sunday,74
0.5,sunday,sunday,75
0.5,tuesday,tuesday,76
0.5,sunday,sunday,77
0.5,sunday,sunday,78
0.5,sunday,sunday,79
0.5,sunday,sunday,80
0.5,tuesday,tuesday,81
0.5,wednesday,wednesday,82
0.5,sunday,sunday,83
0.5,sunday,sunday,84
0.5,sunday,sunday,85
0.5,sunday,sunday,86
0.5,sunday,sunday,87
0.5,friday,friday,88
0.5,sunday,sunday,89
0.5,sunday,sunday,90
0.5,sunday,sunday,91
0.5,sunday,sunday,92
0.5,sunday,sunday,93
0.5,sunday,sunday,94
0.5,sunday,sunday,95
0.5,sunday,sunday,96
0.5,sunday,sunday,97
0.5,sunday,sunday,98
0.5,sunday,sunday,99
0.5,sunday,sunday,100
0.5,sunday,sunday,101
0.5,sunday,sunday,102
0.5,sunday,sunday,103
0.5,sunday,sunday,104
0.5,sunday,sunday,105
0.5,sunday,sunday,106
0.5,sunday,sunday,107
0.5,sunday,sunday,108
0.5,sunday,sunday,109
0.5,tuesday,tuesday,110
0.5,sunday,sunday,111
0.5,sunday,sunday,112
0.5,tuesday,tuesday,113
0.5,sunday,sunday,114
0.5,tuesday,tuesday,115
0.5,sunday,sunday,116
0.5,tuesday,tuesday,117
0.5,friday,friday,118
0.5,tuesday,tuesday,119
0.5,sunday,sunday,120
0.5,sunday,sunday,121
0.5,sunday,sunday,122
0.5,sunday,sunday,123
0.5,tuesday,tuesday,124
0.5,sunday,sunday,125
0.5,sunday,sunday,126
0.5,sunday,sunday,127
0.5,sunday,sunday,128
0.5,tuesday,tuesday,129
0.5,sunday,sunday,130
0.5,sunday,sunday,131
0.5,sunday,sunday,132
0.5,sunday,sunday,133
0.5,sunday,sunday,134
0.5,sunday,sunday,135
0.5,sunday,sunday,136
0.5,sunday,sunday,137
0.5,sunday,sunday,138
0.5,sunday,sunday,139
0.5,sunday,sunday,140
0.5,sunday,sunday,141
0.5,sunday,sunday,142
0.5,tuesday,tuesday,143
0.5,sunday,sunday,144
0.5,sunday,sunday,145
0.5,sunday,sunday,146
0.5,sunday,sunday,147
0.5,sunday,sunday,148
0.5,sunday,sunday,149
0.5,tuesday,tuesday,150
0.5,sunday,sunday,151
0.5,friday,friday,152
0.5,sunday,sunday,153
0.5,sunday,sunday,154
0.5,sunday,sunday,155
0.5,sunday,sunday,156
0.5,sunday,sunday,157
0.5,sunday,sunday,158
0.5,sunday,sunday,159
0.5,tuesday,tuesday,160
0.5,tuesday,tuesday,161
0.5,tuesday,tuesday,162
0.5,sunday,sunday,163
0.5,tuesday,tuesday,164
0.5,sunday,sunday,165
0.5,sunday,sunday,166
0.5,sunday,sunday,167
0.5,wednesday,wednesday,168
0.5,sunday,sunday,169
0.5,sunday,sunday,170
0.5,sunday,sunday,171
0.5,sunday,sunday,172
0.5,sunday,sunday,173
0.5,tuesday,tuesday,174
0.5,tuesday,tuesday,175
0.5,sunday,sunday,176
0.5,sunday,sunday,177
0.5,friday,friday,178
0.5,sunday,sunday,179
0.5,sunday,sunday,180
0.5,sunday,sunday,181
0.5,sunday,sunday,182
0.5,friday,friday,183
0.5,sunday,sunday,184
0.5,sunday,sunday,185
0.5,sunday,sunday,186
0.5,tuesday,tuesday,187
0.5,sunday,sunday,188
0.5,sunday,sunday,189
0.5,sunday,sunday,190
0.5,tuesday,tuesday,191
0.5,sunday,sunday,192
0.5,sunday,sunday,193
0.5,sunday,sunday,194
0.5,sunday,sunday,195
0.5,sunday,sunday,196
0.5,sunday,sunday,197
0.5,sunday,sunday,198
0.5,sunday,sunday,199
0.5,tuesday,tuesday,200
0.5,sunday,sunday,201
0.5,sunday,sunday,202
0.5,sunday,sunday,203
0.5,sunday,sunday,204
0.5,sunday,sunday,205
0.5,tuesday,tuesday,206
0.5,sunday,sunday,207
0.5,sunday,sunday,208
0.5,sunday,sunday,209
0.5,sunday,sunday,210
0.5,sunday,sunday,211
0.5,sunday,sunday,212
0.5,sunday,sunday,213
0.5,friday,friday,214
0.5,sunday,sunday,215
0.5,sunday,sunday,216
0.5,sunday,sunday,217
0.5,sunday,sunday,218
0.5,tuesday,tuesday,219
0.5,sunday,sunday,220
0.5,sunday,sunday,221
0.5,sunday,sunday,222
0.5,sunday,sunday,223
0.5,sunday,sunday,224
0.5,sunday,sunday,225
0.5,sunday,sunday,226
0.5,sunday,sunday,227
0.5,tuesday,tuesday,228
0.5,friday,friday,229
0.5,wednesday,wednesday,230
0.5,sunday,sunday,231
0.5,tuesday,tuesday,232
0.5,sunday,sunday,233
0.5,sunday,sunday,234
0.5,friday,friday,235
0.5,sunday,sunday,236
0.5,tuesday,tuesday,237
0.5,tuesday,tuesday,238
0.5,sunday,sunday,239
0.5,sunday,sunday,240
0.5,sunday,sunday,241
0.5,sunday,sunday,242
0.5,tuesday,tuesday,243
0.5,sunday,sunday,244
0.5,sunday,sunday,245
0.5,tuesday,tuesday,246
0.5,sunday,sunday,247
0.5,sunday,sunday,248
0.5,sunday,sunday,249
0.5,tuesday,tuesday,250
0.5,sunday,sunday,251
0.5,sunday,sunday,252
0.5,sunday,sunday,253
0.5,sunday,sunday,254
0.5,sunday,sunday,255
0.5,sunday,sunday,256
0.5,saturday,saturday,257
0.5,sunday,sunday,258
0.5,sunday,sunday,259
0.5,sunday,sunday,260
0.5,wednesday,wednesday,261
0.5,tuesday,tuesday,262
0.5,sunday,sunday,263
0.5,friday,friday,264
0.5,sunday,sunday,265
0.5,sunday,sunday,266
0.5,saturday,saturday,267
0.5,tuesday,tuesday,268
0.5,sunday,sunday,269
0.5,sunday,sunday,270
0.5,sunday,sunday,271
0.5,sunday,sunday,272
0.5,sunday,sunday,273
0.5,tuesday,tuesday,274
0.5,sunday,sunday,275
0.5,sunday,sunday,276
0.5,tuesday,tuesday,277
0.5,sunday,sunday,278
0.5,sunday,sunday,279
0.5,sunday,sunday,280
0.5,sunday,sunday,281
0.5,sunday,sunday,282
0.5,sunday,sunday,283
0.5,sunday,sunday,284
0.5,sunday,sunday,285
0.5,sunday,sunday,286
0.5,sunday,sunday,287
0.5,sunday,sunday,288
0.5,sunday,sunday,289
0.5,saturday,saturday,290
0.5,tuesday,tuesday,291
0.5,sunday,sunday,292
0.5,sunday,sunday,293
0.5,sunday,sunday,294
0.5,tuesday,tuesday,295
0.5,sunday,sunday,296
0.5,sunday,sunday,297
0.5,tuesday,tuesday,298
0.5,tuesday,tuesday,299
0.5,tuesday,tuesday,300
0.5,sunday,sunday,301
0.5,sunday,sunday,302
0.5,sunday,sunday,303
0.5,sunday,sunday,304
0.5,sunday,sunday,305
0.5,sunday,sunday,306
0.5,tuesday,tuesday,307
0.5,sunday,sunday,308
0.5,tuesday,tuesday,309
0.5,sunday,sunday,310
0.5,tuesday,tuesday,311
0.5,tuesday,tuesday,312
0.5,sunday,sunday,313
0.5,sunday,sunday,314
0.5,tuesday,tuesday,315
0.5,sunday,sunday,316
0.5,sunday,sunday,317
0.5,sunday,sunday,318
0.5,sunday,sunday,319
0.5,tuesday,tuesday,320
0.5,sunday,sunday,321
0.5,sunday,sunday,322
0.5,sunday,sunday,323
0.5,tuesday,tuesday,324
0.5,sunday,sunday,325
0.5,tuesday,tuesday,326
0.5,sunday,sunday,327
0.5,sunday,sunday,328
0.5,sunday,sunday,329
0.5,sunday,sunday,330
0.5,sunday,sunday,331
0.5,sunday,sunday,332
0.5,sunday,sunday,333
0.5,tuesday,tuesday,334
0.5,sunday,sunday,335
0.5,sunday,sunday,336
0.5,tuesday,tuesday,337
0.5,sunday,sunday,338
0.5,sunday,sunday,339
0.5,friday,friday,340
0.5,sunday,sunday,341
0.5,wednesday,wednesday,342
0.5,tuesday,tuesday,343
0.5,tuesday,tuesday,344
0.5,tuesday,tuesday,345
0.5,tuesday,tuesday,346
0.5,sunday,sunday,347
0.5,sunday,sunday,348
0.5,sunday,sunday,349
0.5,sunday,sunday,350
0.5,tuesday,tuesday,351
0.5,tuesday,tuesday,352
0.5,sunday,sunday,353
0.5,sunday,sunday,354
0.5,sunday,sunday,355
0.5,tuesday,tuesday,356
0.5,sunday,sunday,357
0.5,sunday,sunday,358
0.5,sunday,sunday,359
0.5,sunday,sunday,360
0.5,sunday,sunday,361
0.5,tuesday,tuesday,362
0.5,sunday,sunday,363
0.5,sunday,sunday,364
0.5,sunday,sunday,365
0.5,saturday,saturday,366
0.5,sunday,sunday,367
0.5,sunday,sunday,368
0.5,wednesday,wednesday,369
0.5,sunday,sunday,370
0.5,sunday,sunday,371
0.5,saturday,saturday,372
0.5,sunday,sunday,373
0.5,sunday,sunday,374
0.5,sunday,sunday,375
0.5,sunday,sunday,376
0.5,sunday,sunday,377
0.5,friday,friday,378
0.5,sunday,sunday,379
0.5,sunday,sunday,380
0.5,sunday,sunday,381
0.5,sunday,sunday,382
0.5,sunday,sunday,383
0.5,sunday,sunday,384
0.5,sunday,sunday,385
0.5,sunday,sunday,386
0.5,friday,friday,387
0.5,sunday,sunday,388
0.5,sunday,sunday,389
0.5,saturday,saturday,390
0.5,sunday,sunday,391
0.5,sunday,sunday,392
0.5,tuesday,tuesday,393
0.5,tuesday,tuesday,394
0.5,sunday,sunday,395
0.5,sunday,sunday,396
0.5,sunday,sunday,397
0.5,sunday,sunday,398
0.5,tuesday,tuesday,399
0.5,sunday,sunday,400
0.5,tuesday,tuesday,401
0.5,tuesday,tuesday,402
0.5,sunday,sunday,403
0.5,sunday,sunday,404
0.5,sunday,sunday,405
0.5,sunday,sunday,406
0.5,tuesday,tuesday,407
0.5,tuesday,tuesday,408
0.5,sunday,sunday,409
0.5,sunday,sunday,410
0.5,sunday,sunday,411
0.5,sunday,sunday,412
0.5,sunday,sunday,413
0.5,sunday,sunday,414
0.5,sunday,sunday,415
0.5,sunday,sunday,416
0.5,sunday,sunday,417
0.5,sunday,sunday,418
0.5,sunday,sunday,419
0.5,sunday,sunday,420
0.5,sunday,sunday,421
0.5,sunday,sunday,422
0.5,sunday,sunday,423
0.5,sunday,sunday,424
0.5,sunday,sunday,425
0.5,sunday,sunday,426
0.5,sunday,sunday,427
0.5,saturday,saturday,428
0.5,sunday,sunday,429
0.5,sunday,sunday,430
0.5,sunday,sunday,431
0.5,sunday,sunday,432
0.5,sunday,sunday,433
0.5,tuesday,tuesday,434
0.5,sunday,sunday,435
0.5,tuesday,tuesday,436
0.5,sunday,sunday,437
0.5,tuesday,tuesday,438
0.5,sunday,sunday,439
0.5,sunday,sunday,440
0.5,sunday,sunday,441
0.5,sunday,sunday,442
0.5,tuesday,tuesday,443
0.5,sunday,sunday,444
0.5,sunday,sunday,445
0.5,tuesday,tuesday,446
0.5,sunday,sunday,447
0.5,sunday,sunday,448
0.5,sunday,sunday,449
0.5,sunday,sunday,450
0.5,sunday,sunday,451
0.5,sunday,sunday,452
0.5,sunday,sunday,453
0.5,sunday,sunday,454
0.5,sunday,sunday,455
0.5,saturday,saturday,456
0.5,sunday,sunday,457
0.5,sunday,sunday,458
0.5,sunday,sunday,459
0.5,saturday,saturday,460
0.5,sunday,sunday,461
0.5,sunday,sunday,462
0.5,friday,friday,463
0.5,sunday,sunday,464
0.5,sunday,sunday,465
0.5,sunday,sunday,466
0.5,sunday,sunday,467
0.5,tuesday,tuesday,468
0.5,sunday,sunday,469
0.5,sunday,sunday,470
0.5,sunday,sunday,471
0.5,sunday,sunday,472
0.5,sunday,sunday,473
0.5,tuesday,tuesday,474
0.5,saturday,saturday,475
0.5,sunday,sunday,476
0.5,sunday,sunday,477
0.5,sunday,sunday,478
0.5,sunday,sunday,479
0.5,friday,friday,480
0.5,sunday,sunday,481
0.5,sunday,sunday,482
0.5,sunday,sunday,483
0.5,tuesday,tuesday,484
0.5,sunday,sunday,485
0.5,sunday,sunday,486
0.5,sunday,sunday,487
